User_ID,Name,Gender,Age,Region,Score
U07771,Lee,M,55,Daegu,52
U07772,Ryu,M,42,Gwangju,87
U07773,Ryu,M,37,Gwangju,97
U07774,Choi,F,59,Seoul,98
U07775,Ryu,F,29,Seoul,69
U07776,Hong,M,31,Incheon,76
U07777,Lee,F,60,Gwangju,72
U07778,Ryu,M,27,Busan,90
U07779,Kim,M,51,Incheon,71
U07780,Ryu,F,36,Gwangju,91
U07781,Park,M,60,Seoul,96
U07782,Park,F,64,Seoul,84
U07783,Park,M,33,Gwangju,78
U07784,Ryu,M,56,Incheon,78
U07785,Hong,M,28,Seoul,62
U07786,Lee,F,45,Seoul,57
U07787,Kang,F,43,Daegu,86
U07788,Kang,F,42,Daejeon,70
U07789,Kang,F,50,Gwangju,33
U07790,Hong,M,58,Daegu,49
U07791,Choi,M,63,Daejeon,64
U07792,Kim,F,21,Gwangju,82
U07793,Kim,M,37,Daegu,68
U07794,Park,M,35,Daegu,82
U07795,Park,M,48,Gwangju,39
U07796,Ryu,F,30,Busan,94
U07797,Kang,F,21,Incheon,30
U07798,Ryu,M,33,Gwangju,82
U07799,Kang,M,23,Daegu,75
U07800,Park,M,58,Busan,55
U07801,Lee,M,53,Daegu,31
U07802,Choi,F,58,Incheon,57
U07803,Ryu,M,28,Busan,56
U07804,Choi,F,59,Gwangju,57
U07805,Choi,M,60,Daejeon,60
U07806,Choi,M,26,Incheon,76
U07807,Park,M,36,Seoul,36
U07808,Kim,M,42,Gwangju,77
U07809,Park,M,64,Gwangju,55
U07810,Choi,F,30,Gwangju,84
U07811,Park,F,41,Busan,36
U07812,Choi,M,37,Seoul,86
U07813,Hong,F,47,Busan,87
U07814,Kang,F,35,Daejeon,30
U07815,Kim,F,61,Busan,58
U07816,Hong,M,23,Gwangju,51
U07817,Lee,F,55,Daegu,69
U07818,Park,M,41,Seoul,91
U07819,Lee,M,30,Seoul,43
U07820,Ryu,M,40,Busan,31
U07821,Park,F,59,Daegu,64
U07822,Kang,M,60,Daegu,100
U07823,Hong,M,35,Busan,96
U07824,Kang,M,61,Incheon,51
U07825,Ryu,M,28,Daejeon,47
U07826,Choi,M,54,Busan,75
U07827,Kang,F,53,Gwangju,92
U07828,Kang,M,28,Daegu,65
U07829,Choi,F,32,Daejeon,75
U07830,Park,F,25,Busan,66
U07831,Choi,M,23,Daejeon,47
U07832,Hong,F,47,Incheon,72
U07833,Kang,F,30,Daegu,58
U07834,Choi,M,53,Incheon,47
U07835,Ryu,M,54,Incheon,44
U07836,Ryu,F,24,Daegu,88
U07837,Kang,M,58,Gwangju,57
U07838,Hong,F,30,Incheon,82
U07839,Lee,F,31,Busan,44
U07840,Hong,F,62,Busan,72
U07841,Kim,F,38,Daejeon,62
U07842,Kim,F,32,Busan,31
U07843,Kim,F,23,Busan,88
U07844,Kang,M,33,Daejeon,37
U07845,Ryu,M,63,Seoul,62
U07846,Park,M,21,Daegu,64
U07847,Ryu,M,27,Busan,47
U07848,Park,F,41,Daejeon,50
U07849,Park,M,32,Incheon,93
U07850,Ryu,M,40,Incheon,57
U07851,Kang,F,40,Gwangju,74
U07852,Hong,F,47,Busan,49
U07853,Park,M,52,Daegu,33
U07854,Lee,M,48,Daejeon,65
U07855,Ryu,M,56,Gwangju,81
U07856,Ryu,F,41,Gwangju,68
U07857,Kim,F,45,Daejeon,100
U07858,Hong,M,30,Daejeon,41
U07859,Kim,M,30,Daejeon,84
U07860,Ryu,F,64,Daejeon,77
U07861,Ryu,F,53,Daegu,38
U07862,Park,M,38,Daejeon,41
U07863,Hong,M,56,Daegu,98
U07864,Choi,F,33,Daegu,86
U07865,Lee,M,48,Daegu,57
U07866,Park,M,38,Incheon,46
U07867,Ryu,M,56,Seoul,51
U07868,Park,F,40,Gwangju,64
U07869,Lee,F,43,Busan,88
U07870,Ryu,M,45,Incheon,48
U07871,Lee,F,60,Seoul,79
U07872,Choi,M,31,Gwangju,55
U07873,Park,M,38,Incheon,89
U07874,Kang,F,49,Gwangju,73
U07875,Park,M,34,Daegu,85
U07876,Kim,M,22,Daegu,72
U07877,Hong,M,32,Daejeon,52
U07878,Hong,F,28,Daegu,51
U07879,Kim,M,32,Incheon,76
U07880,Ryu,F,35,Gwangju,84
U07881,Hong,M,33,Busan,40
U07882,Lee,M,27,Gwangju,84
U07883,Hong,F,38,Daegu,55
U07884,Hong,M,51,Gwangju,30
U07885,Kim,M,54,Seoul,91
U07886,Ryu,F,42,Gwangju,50
U07887,Choi,F,40,Incheon,37
U07888,Hong,M,37,Seoul,49
U07889,Kang,F,33,Daejeon,74
U07890,Hong,F,35,Daejeon,94
U07891,Choi,M,43,Gwangju,89
U07892,Kim,M,51,Busan,96
U07893,Choi,M,30,Incheon,85
U07894,Kim,F,64,Busan,60
U07895,Lee,F,30,Seoul,51
U07896,Kim,F,23,Busan,91
U07897,Lee,M,45,Seoul,85
U07898,Lee,M,24,Busan,37
U07899,Kim,F,55,Daejeon,91
U07900,Kang,F,52,Incheon,53
U07901,Park,M,33,Busan,51
U07902,Kim,M,51,Gwangju,44
U07903,Hong,F,26,Seoul,57
U07904,Kang,M,29,Gwangju,51
U07905,Kang,F,21,Incheon,60
U07906,Hong,M,29,Gwangju,91
U07907,Park,M,54,Daejeon,98
U07908,Kang,M,40,Daejeon,68
U07909,Lee,F,59,Daegu,69
U07910,Park,F,61,Incheon,98
U07911,Ryu,M,27,Busan,84
U07912,Hong,F,37,Daejeon,100
U07913,Park,M,28,Busan,93
U07914,Kim,M,60,Busan,37
U07915,Park,M,49,Seoul,100
U07916,Lee,M,23,Gwangju,73
U07917,Kim,M,54,Busan,67
U07918,Choi,M,33,Daegu,50
U07919,Hong,F,33,Incheon,33
U07920,Hong,F,56,Incheon,61
U07921,Park,F,39,Seoul,84
U07922,Kang,F,48,Daegu,89
U07923,Kim,M,42,Gwangju,88
U07924,Choi,M,40,Daegu,96
U07925,Kim,M,50,Incheon,34
U07926,Hong,M,51,Daegu,66
U07927,Kim,M,60,Gwangju,56
U07928,Choi,M,26,Daejeon,42
U07929,Kang,F,32,Busan,35
U07930,Park,M,42,Busan,94
U07931,Lee,F,27,Incheon,59
U07932,Kim,M,31,Incheon,81
U07933,Lee,F,55,Gwangju,70
U07934,Hong,M,35,Daegu,44
U07935,Park,M,45,Gwangju,34
U07936,Ryu,M,48,Seoul,44
U07937,Park,M,48,Incheon,30
U07938,Kim,M,25,Incheon,44
U07939,Kang,F,56,Incheon,89
U07940,Park,F,52,Gwangju,77
U07941,Kim,M,50,Gwangju,83
U07942,Kim,F,60,Daegu,84
U07943,Lee,M,37,Daejeon,56
U07944,Park,M,57,Incheon,59
U07945,Kim,F,50,Daejeon,89
U07946,Lee,F,35,Gwangju,95
U07947,Choi,F,59,Daegu,75
U07948,Ryu,F,56,Gwangju,81
U07949,Lee,M,33,Seoul,64
U07950,Lee,M,58,Busan,71
U07951,Kim,M,23,Busan,85
U07952,Hong,F,49,Gwangju,74
U07953,Hong,M,52,Busan,81
U07954,Kang,F,55,Busan,52
U07955,Hong,M,49,Daegu,58
U07956,Lee,M,33,Busan,58
U07957,Kang,M,42,Daegu,86
U07958,Kim,M,47,Seoul,48
U07959,Park,F,26,Incheon,37
U07960,Ryu,F,61,Incheon,79
U07961,Ryu,M,29,Incheon,36
U07962,Lee,F,23,Daegu,40
U07963,Lee,F,63,Daegu,96
U07964,Kang,F,57,Daegu,95
U07965,Kim,F,32,Seoul,57
U07966,Choi,M,40,Daejeon,85
U07967,Lee,M,52,Daegu,57
U07968,Choi,F,59,Daegu,69
U07969,Choi,F,47,Incheon,31
U07970,Hong,M,42,Gwangju,90
U07971,Kim,M,51,Busan,54
U07972,Ryu,M,24,Busan,83
U07973,Ryu,M,45,Seoul,46
U07974,Choi,M,58,Busan,77
U07975,Ryu,M,45,Daejeon,41
U07976,Kim,M,22,Incheon,90
U07977,Hong,F,43,Seoul,31
U07978,Kim,M,53,Busan,94
U07979,Lee,F,53,Busan,81
U07980,Choi,M,39,Gwangju,63
U07981,Kim,M,49,Incheon,74
U07982,Ryu,M,61,Seoul,30
U07983,Park,F,39,Incheon,81
U07984,Kim,M,60,Seoul,96
U07985,Choi,F,37,Busan,85
U07986,Hong,F,57,Incheon,87
U07987,Ryu,F,39,Incheon,79
U07988,Hong,F,25,Daejeon,54
U07989,Choi,M,61,Gwangju,41
U07990,Ryu,M,44,Incheon,94
U07991,Lee,M,60,Seoul,85
U07992,Ryu,F,60,Daejeon,79
U07993,Lee,F,22,Incheon,57
U07994,Hong,M,63,Incheon,32
U07995,Hong,M,62,Daejeon,67
U07996,Choi,M,38,Busan,93
U07997,Lee,M,29,Incheon,83
U07998,Hong,M,24,Daegu,65
U07999,Lee,F,41,Gwangju,73
U08000,Hong,F,28,Busan,73
U08001,Ryu,M,52,Incheon,98
U08002,Kim,F,34,Busan,82
U08003,Park,M,43,Seoul,42
U08004,Ryu,F,49,Busan,73
U08005,Kang,M,55,Daejeon,33
U08006,Kim,M,58,Incheon,99
U08007,Kang,F,25,Busan,80
U08008,Hong,M,34,Daegu,99
U08009,Park,M,57,Seoul,40
U08010,Park,M,58,Seoul,83
U08011,Hong,M,41,Busan,91
U08012,Hong,F,22,Daejeon,88
U08013,Lee,M,48,Seoul,90
U08014,Hong,F,48,Busan,69
U08015,Choi,F,50,Busan,33
U08016,Hong,F,64,Seoul,56
U08017,Choi,F,21,Busan,45
U08018,Hong,F,54,Busan,36
U08019,Lee,M,64,Gwangju,40
U08020,Choi,M,28,Daegu,93
U08021,Kim,F,41,Busan,81
U08022,Choi,F,38,Gwangju,35
U08023,Ryu,M,56,Gwangju,77
U08024,Lee,F,29,Busan,98
U08025,Kang,F,40,Daejeon,35
U08026,Choi,M,36,Seoul,90
U08027,Ryu,F,22,Gwangju,95
U08028,Ryu,F,26,Gwangju,82
U08029,Ryu,M,60,Daejeon,57
U08030,Hong,M,56,Incheon,34
U08031,Ryu,F,55,Daejeon,87
U08032,Hong,M,22,Incheon,53
U08033,Kang,M,32,Incheon,60
U08034,Lee,F,60,Daejeon,70
U08035,Park,F,49,Daegu,97
U08036,Hong,F,42,Daejeon,75
U08037,Ryu,F,26,Gwangju,39
U08038,Ryu,F,49,Seoul,66
U08039,Kim,F,48,Daejeon,50
U08040,Ryu,F,27,Daegu,50
U08041,Lee,M,29,Daejeon,39
U08042,Choi,M,52,Daegu,53
U08043,Choi,M,39,Seoul,41
U08044,Ryu,M,48,Busan,49
U08045,Kim,M,48,Daegu,99
U08046,Hong,M,40,Daegu,37
U08047,Lee,F,20,Gwangju,34
U08048,Kim,F,53,Daegu,83
U08049,Hong,M,63,Seoul,65
U08050,Lee,F,51,Incheon,67
U08051,Ryu,F,64,Daegu,32
U08052,Choi,M,33,Seoul,65
U08053,Lee,M,56,Gwangju,51
U08054,Ryu,M,54,Gwangju,37
U08055,Kang,F,43,Busan,90
U08056,Park,F,20,Daegu,36
U08057,Lee,M,25,Incheon,97
U08058,Park,F,23,Seoul,91
U08059,Lee,F,57,Busan,48
U08060,Park,M,20,Incheon,76
U08061,Kang,M,60,Busan,53
U08062,Choi,M,50,Incheon,35
U08063,Hong,M,55,Daejeon,37
U08064,Park,F,28,Daejeon,54
U08065,Kang,F,60,Daejeon,70
U08066,Park,F,64,Busan,87
U08067,Choi,M,42,Daejeon,89
U08068,Park,M,50,Seoul,32
U08069,Kang,F,48,Seoul,38
U08070,Ryu,M,40,Daejeon,81
U08071,Kang,F,22,Incheon,87
U08072,Kim,M,45,Incheon,89
U08073,Choi,M,25,Busan,78
U08074,Ryu,F,39,Incheon,34
U08075,Kim,F,32,Daegu,91
U08076,Choi,F,60,Incheon,61
U08077,Ryu,F,42,Seoul,56
U08078,Park,F,34,Gwangju,53
U08079,Ryu,M,50,Incheon,67
U08080,Kang,F,23,Busan,96
U08081,Kim,M,30,Incheon,45
U08082,Park,F,21,Busan,44
U08083,Kang,F,35,Daegu,54
U08084,Choi,F,50,Daejeon,33
U08085,Ryu,M,58,Daegu,61
U08086,Kang,F,62,Seoul,74
U08087,Park,M,63,Gwangju,85
U08088,Kim,M,23,Daegu,64
U08089,Kim,M,47,Daegu,82
U08090,Ryu,M,35,Seoul,59
U08091,Kang,F,58,Seoul,78
U08092,Park,M,44,Daejeon,81
U08093,Lee,M,32,Daejeon,31
U08094,Choi,M,24,Incheon,88
U08095,Choi,F,49,Busan,66
U08096,Park,M,20,Seoul,58
U08097,Lee,F,24,Daegu,59
U08098,Kim,F,33,Daegu,51
U08099,Ryu,M,30,Daejeon,48
U08100,Hong,M,53,Busan,96
U08101,Hong,M,48,Seoul,47
U08102,Ryu,M,37,Daejeon,94
U08103,Park,F,34,Busan,34
U08104,Lee,F,44,Seoul,40
U08105,Lee,M,49,Daegu,87
U08106,Choi,F,64,Daegu,47
U08107,Kim,M,21,Daejeon,85
U08108,Kang,F,59,Busan,51
U08109,Lee,F,46,Daegu,85
U08110,Ryu,M,34,Busan,95
U08111,Kang,F,51,Daejeon,52
U08112,Hong,M,39,Incheon,45
U08113,Kang,M,33,Busan,73
U08114,Kim,F,46,Gwangju,97
U08115,Ryu,M,22,Busan,43
U08116,Kim,F,22,Daejeon,38
U08117,Kang,M,32,Gwangju,45
U08118,Park,F,44,Incheon,42
U08119,Lee,F,37,Daegu,65
U08120,Ryu,M,20,Seoul,73
U08121,Park,M,58,Daejeon,43
U08122,Kang,F,24,Seoul,46
U08123,Lee,M,21,Incheon,94
U08124,Choi,M,49,Gwangju,83
U08125,Park,F,36,Incheon,31
U08126,Park,F,48,Busan,46
U08127,Kang,M,61,Seoul,52
U08128,Hong,F,23,Seoul,30
U08129,Kang,F,28,Incheon,41
U08130,Park,M,40,Gwangju,42
U08131,Lee,F,62,Seoul,41
U08132,Hong,M,31,Daegu,86
U08133,Kang,M,31,Incheon,47
U08134,Ryu,M,23,Busan,44
U08135,Kang,M,47,Busan,68
U08136,Park,F,28,Busan,98
U08137,Park,F,59,Seoul,62
U08138,Choi,F,51,Incheon,77
U08139,Kang,M,32,Busan,34
U08140,Park,F,53,Incheon,37
U08141,Ryu,F,38,Seoul,48
U08142,Kim,M,33,Daegu,81
U08143,Hong,M,24,Daegu,41
U08144,Kim,F,46,Daegu,37
U08145,Hong,F,47,Seoul,84
U08146,Ryu,M,45,Busan,63
U08147,Kang,M,29,Seoul,94
U08148,Choi,F,43,Incheon,76
U08149,Park,F,36,Daegu,64
U08150,Park,M,35,Incheon,61
U08151,Park,M,36,Seoul,80
U08152,Kang,M,20,Daejeon,35
U08153,Hong,F,40,Daejeon,38
U08154,Ryu,F,62,Seoul,69
U08155,Park,M,41,Busan,77
U08156,Kim,F,24,Gwangju,55
U08157,Park,F,55,Incheon,66
U08158,Kang,F,40,Seoul,81
U08159,Ryu,M,28,Seoul,41
U08160,Choi,M,46,Daejeon,67
U08161,Ryu,M,31,Daegu,97
U08162,Kim,M,37,Daegu,45
U08163,Park,M,54,Gwangju,90
U08164,Park,M,34,Busan,53
U08165,Lee,F,63,Busan,46
U08166,Hong,F,49,Gwangju,33
U08167,Kim,M,64,Busan,79
U08168,Lee,F,52,Daejeon,32
U08169,Ryu,M,55,Seoul,37
U08170,Choi,F,59,Busan,41
U08171,Hong,F,49,Daejeon,64
U08172,Kim,M,45,Incheon,95
U08173,Park,M,40,Seoul,82
U08174,Ryu,M,56,Gwangju,62
U08175,Kim,M,62,Incheon,47
U08176,Park,F,50,Daegu,87
U08177,Hong,F,36,Daegu,74
U08178,Park,M,36,Seoul,44
U08179,Choi,F,53,Busan,44
U08180,Ryu,F,43,Seoul,74
U08181,Kang,F,52,Busan,97
U08182,Park,F,23,Gwangju,98
U08183,Choi,M,28,Daegu,96
U08184,Kang,M,21,Seoul,91
U08185,Ryu,M,54,Seoul,73
U08186,Hong,M,57,Gwangju,49
U08187,Hong,F,64,Busan,68
U08188,Ryu,M,34,Daegu,68
U08189,Ryu,F,62,Daegu,30
U08190,Kim,F,61,Busan,96
U08191,Choi,F,22,Gwangju,76
U08192,Choi,F,50,Busan,83
U08193,Ryu,M,60,Gwangju,49
U08194,Lee,M,61,Busan,38
U08195,Lee,M,42,Daegu,57
U08196,Kang,M,31,Daegu,93
U08197,Kang,F,27,Seoul,64
U08198,Lee,F,40,Gwangju,69
U08199,Ryu,F,40,Daegu,31
U08200,Ryu,F,51,Gwangju,32
U08201,Kang,F,36,Gwangju,43
U08202,Park,F,56,Incheon,97
U08203,Ryu,M,43,Incheon,76
U08204,Lee,M,27,Busan,83
U08205,Choi,M,37,Gwangju,87
U08206,Ryu,M,30,Busan,91
U08207,Ryu,M,29,Busan,80
U08208,Park,M,45,Seoul,77
U08209,Kang,M,25,Incheon,56
U08210,Ryu,F,36,Incheon,84
U08211,Hong,M,42,Daegu,78
U08212,Kim,M,61,Incheon,53
U08213,Lee,F,56,Daegu,39
U08214,Hong,F,47,Gwangju,36
U08215,Kang,F,35,Seoul,46
U08216,Choi,M,31,Busan,51
U08217,Kim,M,40,Busan,88
U08218,Hong,F,43,Gwangju,73
U08219,Kim,F,47,Daegu,40
U08220,Lee,M,56,Daejeon,71
U08221,Kang,F,40,Gwangju,52
U08222,Ryu,F,52,Daegu,89
U08223,Choi,F,21,Gwangju,91
U08224,Kang,M,56,Seoul,83
U08225,Kim,M,38,Gwangju,42
U08226,Hong,F,47,Gwangju,97
U08227,Lee,M,34,Incheon,56
U08228,Lee,M,20,Daegu,69
U08229,Kang,F,62,Seoul,39
U08230,Ryu,M,47,Busan,44
U08231,Hong,F,54,Daejeon,74
U08232,Ryu,M,51,Daejeon,82
U08233,Ryu,F,47,Daegu,36
U08234,Hong,M,28,Gwangju,59
U08235,Kim,F,43,Incheon,59
U08236,Kang,M,23,Gwangju,56
U08237,Kang,F,64,Daegu,78
U08238,Park,M,60,Daejeon,86
U08239,Kang,F,22,Daejeon,93
U08240,Lee,M,41,Gwangju,92
U08241,Kim,M,59,Gwangju,77
U08242,Hong,F,58,Gwangju,70
U08243,Kang,M,44,Busan,59
U08244,Kim,F,41,Incheon,32
U08245,Kang,M,53,Incheon,66
U08246,Hong,M,39,Daejeon,59
U08247,Choi,F,55,Daejeon,83
U08248,Hong,M,56,Daegu,36
U08249,Hong,F,58,Daegu,37
U08250,Hong,F,46,Busan,92
U08251,Kang,M,51,Daejeon,92
U08252,Park,M,61,Daegu,93
U08253,Hong,F,48,Busan,59
U08254,Lee,F,60,Incheon,39
U08255,Lee,M,51,Daejeon,98
U08256,Kim,F,43,Seoul,78
U08257,Park,M,22,Daejeon,68
U08258,Kim,M,46,Daegu,63
U08259,Lee,F,28,Daejeon,39
U08260,Ryu,F,59,Seoul,38
U08261,Lee,M,42,Daejeon,89
U08262,Choi,F,26,Daegu,34
U08263,Hong,M,36,Incheon,64
U08264,Ryu,M,56,Daegu,40
U08265,Lee,M,26,Busan,71
U08266,Kang,F,49,Daegu,49
U08267,Kang,F,32,Busan,80
U08268,Kim,M,37,Daejeon,30
U08269,Ryu,M,50,Busan,40
U08270,Kim,M,41,Gwangju,90
U08271,Hong,F,33,Daejeon,68
U08272,Hong,M,37,Busan,77
U08273,Choi,F,54,Daegu,57
U08274,Park,M,36,Seoul,65
U08275,Kim,M,38,Daejeon,99
U08276,Hong,M,50,Busan,91
U08277,Kim,F,58,Seoul,99
U08278,Hong,M,55,Busan,39
U08279,Lee,F,34,Busan,34
U08280,Kim,M,48,Busan,57
U08281,Lee,F,59,Daegu,88
U08282,Kim,F,35,Busan,38
U08283,Park,F,52,Seoul,68
U08284,Choi,M,44,Gwangju,91
U08285,Kang,M,35,Busan,67
U08286,Kang,M,49,Gwangju,53
U08287,Kang,M,53,Incheon,93
U08288,Lee,M,21,Daejeon,72
U08289,Ryu,F,59,Daegu,45
U08290,Hong,M,63,Incheon,95
U08291,Kang,M,62,Incheon,95
U08292,Park,F,57,Seoul,98
U08293,Kang,F,37,Seoul,75
U08294,Kim,F,24,Gwangju,50
U08295,Lee,F,59,Gwangju,89
U08296,Ryu,F,25,Daegu,39
U08297,Kim,F,31,Daegu,47
U08298,Ryu,M,31,Daejeon,70
U08299,Kim,F,31,Busan,65
U08300,Kim,F,28,Daegu,95
U08301,Choi,M,61,Daegu,75
U08302,Choi,M,41,Gwangju,52
U08303,Hong,F,35,Busan,68
U08304,Lee,M,23,Daejeon,33
U08305,Park,F,22,Seoul,70
U08306,Park,F,35,Daejeon,32
U08307,Park,F,33,Busan,82
U08308,Kim,M,60,Seoul,65
U08309,Choi,M,57,Seoul,78
U08310,Lee,M,23,Seoul,56
U08311,Kim,M,21,Daejeon,82
U08312,Ryu,M,29,Gwangju,78
U08313,Choi,M,30,Busan,30
U08314,Choi,M,58,Daejeon,75
U08315,Kang,F,45,Daejeon,91
U08316,Kang,F,56,Incheon,95
U08317,Lee,M,45,Daegu,51
U08318,Ryu,M,23,Daejeon,68
U08319,Lee,M,45,Incheon,73
U08320,Lee,F,57,Gwangju,31
U08321,Kim,M,47,Gwangju,88
U08322,Hong,M,21,Busan,57
U08323,Lee,F,21,Incheon,96
U08324,Kang,M,35,Daejeon,43
U08325,Hong,M,42,Busan,45
U08326,Kim,M,42,Incheon,80
U08327,Hong,M,32,Daejeon,57
U08328,Park,F,40,Busan,82
U08329,Ryu,M,58,Busan,81
U08330,Hong,M,44,Daegu,54
U08331,Lee,M,56,Gwangju,86
U08332,Kim,M,32,Daejeon,38
U08333,Ryu,F,34,Daegu,40
U08334,Lee,F,47,Busan,74
U08335,Ryu,F,22,Busan,31
U08336,Kang,F,42,Incheon,83
U08337,Park,M,23,Daegu,63
U08338,Kang,M,22,Seoul,71
U08339,Lee,F,58,Daejeon,98
U08340,Lee,F,27,Gwangju,40
U08341,Lee,F,62,Daegu,58
U08342,Choi,F,44,Busan,34
U08343,Park,M,60,Incheon,49
U08344,Ryu,M,31,Daejeon,68
U08345,Lee,M,24,Gwangju,61
U08346,Lee,F,52,Daejeon,58
U08347,Ryu,M,44,Incheon,95
U08348,Kang,F,44,Busan,30
U08349,Kang,M,54,Gwangju,30
U08350,Lee,M,34,Seoul,33
U08351,Kim,M,61,Incheon,44
U08352,Choi,F,45,Seoul,76
U08353,Kang,F,29,Daegu,59
U08354,Kim,M,43,Daejeon,35
U08355,Choi,F,54,Gwangju,30
U08356,Lee,F,48,Busan,100
U08357,Park,M,57,Seoul,91
U08358,Hong,M,24,Busan,93
U08359,Hong,M,43,Daegu,34
U08360,Lee,F,38,Seoul,83
U08361,Kang,M,63,Busan,78
U08362,Kim,F,28,Busan,36
U08363,Park,M,45,Daegu,32
U08364,Ryu,F,44,Incheon,90
U08365,Choi,M,54,Gwangju,70
U08366,Lee,M,55,Daegu,50
U08367,Park,F,33,Seoul,61
U08368,Park,F,25,Seoul,41
U08369,Kang,F,51,Daejeon,36
U08370,Choi,F,45,Busan,80
U08371,Park,M,34,Gwangju,74
U08372,Kang,F,50,Seoul,94
U08373,Kim,M,56,Incheon,89
U08374,Kang,M,57,Incheon,74
U08375,Kim,F,56,Daegu,63
U08376,Kim,M,38,Seoul,40
U08377,Ryu,F,33,Gwangju,62
U08378,Ryu,F,55,Gwangju,37
U08379,Park,F,56,Seoul,74
U08380,Kang,M,30,Daejeon,63
U08381,Ryu,F,46,Daejeon,74
U08382,Kim,M,21,Daejeon,94
U08383,Ryu,F,41,Seoul,81
U08384,Choi,M,21,Daegu,39
U08385,Park,M,39,Gwangju,72
U08386,Kang,F,63,Daegu,99
U08387,Kang,M,36,Daegu,40
U08388,Hong,M,23,Daegu,65
U08389,Kang,F,33,Incheon,47
U08390,Park,F,26,Seoul,92
U08391,Choi,F,34,Busan,34
U08392,Kang,M,49,Seoul,60
U08393,Hong,M,35,Daegu,45
U08394,Park,F,59,Incheon,95
U08395,Kim,F,21,Incheon,38
U08396,Lee,M,38,Seoul,31
U08397,Lee,M,20,Busan,66
U08398,Kim,M,50,Daegu,88
U08399,Ryu,M,23,Incheon,87
U08400,Kang,F,46,Daegu,37
U08401,Lee,F,44,Daegu,81
U08402,Ryu,F,41,Gwangju,98
U08403,Lee,M,62,Daegu,81
U08404,Kim,F,29,Daejeon,63
U08405,Kang,F,52,Gwangju,77
U08406,Kang,M,63,Daegu,53
U08407,Ryu,F,49,Daegu,42
U08408,Kim,F,49,Busan,79
U08409,Ryu,M,35,Gwangju,94
U08410,Kang,F,28,Gwangju,100
U08411,Kang,F,36,Busan,33
U08412,Park,M,54,Daejeon,93
U08413,Ryu,F,34,Gwangju,68
U08414,Park,F,47,Daejeon,92
U08415,Kim,M,39,Daegu,87
U08416,Choi,F,52,Incheon,45
U08417,Lee,M,52,Incheon,91
U08418,Park,F,55,Seoul,39
U08419,Lee,M,32,Incheon,91
U08420,Hong,F,23,Incheon,62
U08421,Kim,F,42,Busan,100
U08422,Choi,F,27,Seoul,71
U08423,Hong,M,32,Seoul,73
U08424,Hong,M,43,Busan,75
U08425,Kang,F,59,Incheon,60
U08426,Hong,M,49,Incheon,34
U08427,Kim,F,49,Seoul,47
U08428,Park,M,44,Incheon,35
U08429,Kim,F,52,Seoul,79
U08430,Park,M,28,Incheon,57
U08431,Hong,M,45,Daegu,53
U08432,Hong,M,43,Busan,98
U08433,Choi,F,52,Gwangju,57
U08434,Park,F,58,Daejeon,87
U08435,Hong,M,44,Daegu,96
U08436,Kang,F,64,Incheon,47
U08437,Lee,F,34,Daejeon,33
U08438,Choi,F,60,Gwangju,78
U08439,Kim,F,60,Daegu,61
U08440,Choi,F,25,Gwangju,95
U08441,Lee,M,39,Busan,87
U08442,Park,M,63,Daejeon,40
U08443,Kim,M,35,Gwangju,94
U08444,Kim,F,40,Daejeon,46
U08445,Park,M,34,Busan,95
U08446,Ryu,M,58,Gwangju,33
U08447,Ryu,M,61,Daegu,61
U08448,Choi,F,23,Daejeon,100
U08449,Hong,M,43,Gwangju,58
U08450,Ryu,M,22,Busan,90
U08451,Choi,M,20,Gwangju,89
U08452,Ryu,F,49,Gwangju,87
U08453,Lee,F,32,Daegu,82
U08454,Kang,F,37,Incheon,34
U08455,Hong,M,59,Seoul,90
U08456,Choi,F,30,Incheon,50
U08457,Kang,M,61,Incheon,87
U08458,Kang,M,48,Seoul,43
U08459,Ryu,M,23,Gwangju,83
U08460,Park,M,44,Incheon,70
U08461,Lee,M,55,Incheon,45
U08462,Lee,M,55,Busan,80
U08463,Lee,F,63,Busan,30
U08464,Hong,M,59,Daegu,69
U08465,Kim,M,47,Daejeon,47
U08466,Hong,F,64,Gwangju,63
U08467,Choi,M,27,Daegu,90
U08468,Kang,F,40,Busan,50
U08469,Kang,F,54,Busan,30
U08470,Kim,F,63,Seoul,56
U08471,Choi,F,37,Seoul,80
U08472,Kim,M,44,Busan,40
U08473,Kang,M,60,Incheon,43
U08474,Ryu,M,24,Daegu,84
U08475,Hong,M,27,Busan,56
U08476,Lee,F,42,Gwangju,51
U08477,Kang,F,22,Busan,50
U08478,Park,M,63,Seoul,53
U08479,Lee,M,56,Daegu,48
U08480,Kang,F,50,Daegu,53
U08481,Hong,M,48,Daejeon,55
U08482,Kim,M,60,Busan,54
U08483,Ryu,M,39,Daejeon,74
U08484,Ryu,F,22,Seoul,58
U08485,Lee,M,42,Daejeon,40
U08486,Hong,M,59,Incheon,53
U08487,Ryu,M,40,Busan,53
U08488,Ryu,F,32,Busan,41
U08489,Choi,M,27,Daegu,36
U08490,Park,M,24,Daejeon,69
U08491,Lee,F,44,Daegu,99
U08492,Kim,F,58,Gwangju,52
U08493,Ryu,M,56,Daejeon,100
U08494,Choi,M,60,Daejeon,67
U08495,Hong,M,24,Seoul,60
U08496,Ryu,F,27,Daejeon,58
U08497,Park,M,63,Daegu,73
U08498,Kim,M,23,Gwangju,57
U08499,Hong,F,60,Daejeon,97
U08500,Hong,M,41,Daejeon,50
